name,amenity,shop,building,leisure,comuna,lon,lat
,,,commercial,,San Bernardo,-70.71284185558615,-33.60220506676773
,,,commercial,,San Bernardo,-70.70679354999851,-33.58872625003432
,,,commercial,,San Bernardo,-70.70469688865911,-33.602937638803674
,,,commercial,,San Bernardo,-70.7047312817005,-33.603027648513496
,,,commercial,,San Bernardo,-70.7095771000197,-33.59652205003236
,,,commercial,,San Bernardo,-70.70794804823547,-33.59220241690024
El Conquistador,,,commercial,,San Bernardo,-70.70621863065644,-33.592679565452386
,,,commercial,,San Bernardo,-70.70512712984787,-33.592834972813876
,,,commercial,,San Bernardo,-70.70505048378192,-33.59291040135704
,,,commercial,,San Bernardo,-70.70490072814268,-33.59291441427291
,,,commercial,,San Bernardo,-70.70434190222086,-33.59316777075643
,,,commercial,,San Bernardo,-70.70169064987515,-33.59498334993657
,,,commercial,,San Bernardo,-70.70183605213943,-33.59539285918851
,,,commercial,,San Bernardo,-70.70197901087217,-33.5957901387505
,,,commercial,,San Bernardo,-70.70189459998892,-33.59466595000103
,,,commercial,,San Bernardo,-70.70199716780408,-33.59499079986185
,,,commercial,,San Bernardo,-70.70222761639309,-33.59542019205397
,,,commercial,,San Bernardo,-70.70258005602025,-33.59353322255239
,,,commercial,,San Bernardo,-70.70158610332565,-33.593718212025124
,,,commercial,,San Bernardo,-70.69855317842506,-33.59291332942181
,,,commercial,,San Bernardo,-70.69979686288232,-33.59260231534302
,,,commercial,,San Bernardo,-70.69992657062801,-33.59257854455212
,,,commercial,,San Bernardo,-70.70201652924361,-33.592047905692766
,,,commercial,,San Bernardo,-70.70301038037077,-33.59187981183586
,,,commercial,,San Bernardo,-70.70308436187398,-33.591852466913856
,,,commercial,,San Bernardo,-70.70329737391252,-33.59181349925577
,,,commercial,,San Bernardo,-70.70451932885703,-33.591539877686714
,,,commercial,,San Bernardo,-70.70648437959186,-33.59106280418873
,,,commercial,,San Bernardo,-70.70713715295925,-33.59087971904776
,,,retail,,San Bernardo,-70.70926875257994,-33.633788278938106
,parking,,,,San Bernardo,-70.68954438249628,-33.54767167161426
,parking,,,,San Bernardo,-70.72720383444322,-33.619360050019594
Universidad Santo Tomás Campus Catemitus,university,,,,San Bernardo,-70.73610738544835,-33.61132247123489
CintAzul,,,commercial,,San Bernardo,-70.7389468843866,-33.633120966249386
,parking,,,,San Bernardo,-70.70781146801866,-33.63402394780719
Shell,fuel,,roof,,San Bernardo,-70.69974619161103,-33.56997858929929
Shell,fuel,,roof,,San Bernardo,-70.66849518633937,-33.64373130021931
aCuenta,,supermarket,yes,,San Bernardo,-70.70338471628499,-33.609469591564384
Shell,fuel,,roof,,San Bernardo,-70.69733545008567,-33.58274310004777
Energy,fuel,,roof,,San Bernardo,-70.68286663221977,-33.61599301356779
Super10,,supermarket,yes,,San Bernardo,-70.69462365281711,-33.612207930978016
,parking,,,,San Bernardo,-70.70004537008326,-33.602922939070076
Mayorista 10,,supermarket,yes,,San Bernardo,-70.69484500875218,-33.59422714287866
Edificio Administrativo,,,office,,San Bernardo,-70.71062548271313,-33.6483266729771
Edificio de Oficinas Empresas Carozzi,,,office,,San Bernardo,-70.70895831629338,-33.64767814135088
Shell,fuel,,,,San Bernardo,-70.69965650167926,-33.58612802921593
Petrobras,fuel,,,,San Bernardo,-70.67849067272888,-33.58759452701156
Mall Paseo San Bernardo,,mall,retail,,San Bernardo,-70.7072551213095,-33.59545807796973
Hospital Parroquial de San Bernardo,hospital,,,,San Bernardo,-70.69678797091278,-33.59237628376026
,parking,,,,San Bernardo,-70.71614627093548,-33.62265278376854
,parking,,,,San Bernardo,-70.69994088318425,-33.58999560766172
,parking,,,,San Bernardo,-70.70411861766296,-33.590183977094156
,parking,,,,San Bernardo,-70.69644434023944,-33.60647787137062
