name,amenity,shop,building,leisure,comuna,lon,lat
Copec,fuel,,,,Estación Central,-70.69312466159406,-33.459147322211784
Estadio Las Rejas,,,,stadium,Estación Central,-70.7094855109721,-33.46492321577592
,parking,,,,Estación Central,-70.67968663041069,-33.470973461434525
Espacio Ruiz Tagle USACH,university,,,,Estación Central,-70.68875852091617,-33.451380107692266
Departamento Ingeniería en Minas USACH - Ex ENAMI,university,,,,Estación Central,-70.68402716256453,-33.44497961005675
,parking,,,,Estación Central,-70.72143770022569,-33.46669759999073
,parking,,,,Estación Central,-70.69232618796126,-33.47027019858134
,,,retail,,Estación Central,-70.68717563020944,-33.45350961373052
,,,commercial,,Estación Central,-70.69995303610328,-33.47411089390565
,parking,,,,Estación Central,-70.68849261984252,-33.454474827142775
,parking,,,,Estación Central,-70.6877357514671,-33.454281838311296
,parking,,,,Estación Central,-70.68532745584508,-33.45379598569875
,parking,,,,Estación Central,-70.68665624183085,-33.45400244775216
,parking,,,,Estación Central,-70.68605755584048,-33.45377232527957
