electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m
,,,,,,,,0,Hospital del Salvador,hospital,,,,Providencia,-70.62410077031348,-33.43707898209544,hospital,6,
,,,,,,,,0,Portal Lyon,,mall,commercial,,Providencia,-70.61025369409028,-33.421634114860346,mall,20,
,,,,,,,,0,Aparcamiento Parque Metropolitano de Santiago,parking,,,,Providencia,-70.61604443035371,-33.415273250807324,parking,25,
,,,,,,,,0,Ekono,parking,,,,Providencia,-70.59250223397419,-33.42544144808627,parking,25,
,,,,,,,,0,Copec,fuel,,roof,,Providencia,-70.597517271603,-33.421491390039336,fuel,10,
,,,,,,,,0,Piramide del Sol,,,commercial,,Providencia,-70.60320317011364,-33.418506231834016,commercial,10,
,,,,,,,,0,Edificio Palladio,,,commercial,,Providencia,-70.61529897798118,-33.425651545598015,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.6213976457833,-33.41897520994823,parking,25,
,,,,,,,,0,Campus Lo Contador PUC,university,,,,Providencia,-70.61776806039857,-33.419186977742505,university,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60057451074347,-33.4193222320829,commercial,10,
,,,,,,,,0,Instituto Profesional Escuela de Contadores Auditores de Santiago Campus Hernando de Aguirre,university,,,,Providencia,-70.60134284995823,-33.4197019000658,university,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60120074993412,-33.42012985010687,commercial,10,
,,,,,,,,0,Universidad De Antofagasta Providencia,university,,,,Providencia,-70.60184784997212,-33.4199581000784,university,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60131837316355,-33.41987796693711,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.60606944766154,-33.430881842038616,retail,6,
,,,,,,,,0,Estacionamiento Universidad UNIACC,parking,,,,Providencia,-70.62318856708384,-33.4464609143362,parking,25,
,,,,,,,,0,Universidad UNIACC Sede Sur,university,,,,Providencia,-70.62227172885822,-33.44627509606301,university,10,
,,,,,,,,0,Universidad UNIACC Sede Poniente,university,,,,Providencia,-70.62397726285184,-33.445044289389486,university,10,
,,,,,,,,0,Universidad UNIACC,university,,,,Providencia,-70.62272375488176,-33.44416626173078,university,10,
,,,,,,,,0,,parking,,,,Providencia,-70.6036144757585,-33.41897637310338,parking,25,
,,,,,,,,0,SafeLockout,,yes,commercial,,Providencia,-70.5927282492624,-33.435435810362925,yes,13,
,,,,,,,,0,Hospital Clinico Veterinario Universidad de Chile,veterinary,,retail,,Providencia,-70.59153224056787,-33.43525473857489,veterinary,13,
,,,,,,,,0,Holitel,,,commercial,,Providencia,-70.60319168224171,-33.42736828377815,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60435233260027,-33.42280831491411,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60485315010952,-33.42169174996616,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.604590780137,-33.421602754213886,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.60785765205496,-33.42789757198749,retail,6,
,,,,,,,,0,Instituto de Estudios Internacionales - Universidad de Chile,university,,yes,,Providencia,-70.62823650999454,-33.43733917694145,university,10,
,,,,,,,,0,,,,office,,Providencia,-70.62666759997838,-33.43701075005892,office,8,
,,,,,,,,0,,,,commercial,,Providencia,-70.6133208511728,-33.42563462311232,commercial,10,
,,,,,,,,0,Edificio Empresarial,,,commercial,,Providencia,-70.61323285063094,-33.42579559320445,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.61055421344057,-33.42381138934759,retail,6,
,,,,,,,,0,,,,retail,,Providencia,-70.6107184036606,-33.42381556641962,retail,6,
,,,,,,,,0,,,,retail,,Providencia,-70.61062397972995,-33.42369665910894,retail,6,
,,,,,,,,0,,,,retail,,Providencia,-70.60105526337658,-33.43720798908392,retail,6,
,,,,,,,,0,Facultad de Artes - Universidad Finis Terrae,university,,,,Providencia,-70.60715844382501,-33.43771204052079,university,10,
,,,,,,,,0,Shell,fuel,,roof,,Providencia,-70.58480289866921,-33.432401417663186,fuel,10,
,,,,,,,,0,,car_wash,,yes,,Providencia,-70.58505958330531,-33.432374349649066,car_wash,2,
,,,,,,,,0,Universidad Gabriela Mistral,university,,,,Providencia,-70.62160781437632,-33.427156754132184,university,10,
,,,,,,,,0,Santa Isabel,,supermarket,yes,,Providencia,-70.59133129565778,-33.43578849549163,supermarket,10,
,,,,,,,,0,,parking,,,,Providencia,-70.6149743682847,-33.428913993759,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61472346586488,-33.427069259156326,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6152812000785,-33.42756500063959,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61591376648204,-33.42786786688264,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.61308116992757,-33.42608365531253,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.61574740492115,-33.42743651918473,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61677232296238,-33.42949577805409,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61315025898642,-33.42824268342286,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61302510553045,-33.429160578403526,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61370994637454,-33.42824036356682,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61436259991798,-33.428618233424,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61612554571299,-33.42990171002786,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6133339346057,-33.42735131281928,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61619341470954,-33.429784195953935,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6163042829693,-33.429743009655894,parking,25,
,,,,,,,,0,Saint Amelie,,,commercial,,Providencia,-70.61231089960248,-33.42852666137314,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.61392374471625,-33.428574904183,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6136885628125,-33.427918962337344,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61712826494984,-33.42872842688134,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61511086342769,-33.427184761777944,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61615601681443,-33.42781564425,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61698852259408,-33.42822347426165,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61681815881253,-33.42789556572238,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61695522020734,-33.428268607938776,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.61502886765449,-33.42690609031697,commercial,10,
,,,,,,,,0,Lider Express,,supermarket,yes,,Providencia,-70.61636603414702,-33.426635491771314,supermarket,10,
,,,,,,,,0,Edificio Los Andes,,,commercial,,Providencia,-70.6141652836334,-33.4254119077493,commercial,10,
,,,,,,,,0,Banco del Estado,,,commercial,,Providencia,-70.61565679996895,-33.42611800005388,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61757654548025,-33.42740548541658,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.61654977277371,-33.42812090807057,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.60737010439728,-33.42295751610347,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61760784773087,-33.42873180550094,commercial,10,
,,,,,,,,0,Ictinos C&C asociados,,,commercial,,Providencia,-70.61503256631939,-33.43083295023064,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.6266406518686,-33.44205694186943,commercial,10,
,,,,,,,,0,Hospital de Niños Calvo Mackenna,hospital,,,,Providencia,-70.61453511084117,-33.42984339147804,hospital,6,
