electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m
,,,,,,,,0,,parking,,,,Vitacura,-70.53378700244899,-33.37582466724271,parking,25,
,,,,,,,,0,Copec,fuel,,,,Vitacura,-70.53077590549132,-33.37987787390416,fuel,10,
,,,,,,,,0,,,,office,,Vitacura,-70.52051825651235,-33.37337548453441,office,8,
,,,,,,,,0,,,,retail,,Vitacura,-70.5207150364993,-33.37357753443945,retail,6,
,,,,,,,,0,Sala de Ventas Club de Campo Vitacura,,,retail,,Vitacura,-70.52132240339411,-33.3739017253734,retail,6,
,,,,,,,,0,,,,commercial,,Vitacura,-70.59581163790862,-33.404271953532266,commercial,10,
,,,,,,,,0,,parking,,,,Vitacura,-70.56275680910336,-33.39172967626914,parking,25,
,,,,,,,,0,,parking,,,,Vitacura,-70.56971760333823,-33.39035447615212,parking,25,
,,,,,,,,0,,parking,,,,Vitacura,-70.56581627758742,-33.38720264287008,parking,25,
,,,,,,,,0,,parking,,,,Vitacura,-70.5701089723223,-33.38560012183022,parking,25,
,,,,,,,,0,,parking,,,,Vitacura,-70.5504265933539,-33.383319759600944,parking,25,
,,,,,,,,0,Unimarc,,supermarket,yes,,Vitacura,-70.55437145484252,-33.38420571136886,supermarket,10,
,,,,,,,,0,,parking,,,,Vitacura,-70.55384602464638,-33.384274945995685,parking,25,
,,,,,,,,0,,parking,,,,Vitacura,-70.56198578708656,-33.38121182814838,parking,25,
,,,,,,,,0,Casa Central INACAP,university,,,,Vitacura,-70.54068032558253,-33.38109438064507,university,10,
,,,,,,,,0,,parking,,,,Vitacura,-70.58519821434709,-33.37992374437885,parking,25,
,,,,,,,,0,,,,office,,Vitacura,-70.59645649792672,-33.40206827188415,office,8,
,,,,,,,,0,,,,office,,Vitacura,-70.59827395135736,-33.404311154891445,office,8,
,,,,,,,,0,,,,commercial,,Vitacura,-70.5514777358837,-33.390420085791646,commercial,10,
,,,,,,,,0,,,,commercial,,Vitacura,-70.5514777358837,-33.390420085791646,commercial,10,
,,,,,,,,0,MEET,,,office,,Vitacura,-70.53173371138159,-33.380967739611926,office,8,
,,,,,,,,0,,car_wash,,yes,,Vitacura,-70.57684237401706,-33.39385478027861,car_wash,2,
,,,,,,,,0,Shell,fuel,,,,Vitacura,-70.55982851689858,-33.38613018583075,fuel,10,
,,,,,,,,0,Copec,fuel,,,,Vitacura,-70.57688105952748,-33.39369884232436,fuel,10,
,,,,,,,,0,Copec,fuel,,,,Vitacura,-70.57055008260417,-33.389711319255966,fuel,10,
,,,,,,,,0,,,,commercial,,Vitacura,-70.59827760084929,-33.4045248549774,commercial,10,
,,,,,,,,0,,,,retail,,Vitacura,-70.59862095634026,-33.40576719646668,retail,6,
,,,,,,,,0,,,,office,,Vitacura,-70.59688830007732,-33.40521990003807,office,8,
,,,,,,,,0,,parking,,,,Vitacura,-70.59696514724051,-33.40441989740333,parking,25,
,,,,,,,,0,,,,office,,Vitacura,-70.59518159259741,-33.40215166903396,office,8,
,,,,,,,,0,Pausa Pasteur,,mall,yes,,Vitacura,-70.56977847675267,-33.38016988054574,mall,20,
,,,,,,,,0,,parking,,,,Vitacura,-70.53329964710092,-33.38269146606221,parking,25,
