electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m
,,,,,,,,0,,parking,,,,Cerrillos,-70.69707811209081,-33.492681574123814,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70029462567659,-33.496420587029625,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70106143386391,-33.49729047660978,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.71688213630114,-33.51871724915776,parking,25,
,,,,,,,,0,,parking,,parking,,Cerrillos,-70.71688195902975,-33.518667227570084,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.71441106317351,-33.5098181559009,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.71197138085236,-33.5065939093985,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70241310002602,-33.492315500021846,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70036561677475,-33.490212350470415,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70147214988312,-33.49060870001465,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.7200851633421,-33.519026069081804,parking,25,
,,,,,,,,0,Central Mayorista,,supermarket,yes,,Cerrillos,-70.70805079457703,-33.51662238825568,supermarket,10,
,,,,,,,,0,,parking,,,,Cerrillos,-70.7006198168614,-33.494818623962296,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70176577974493,-33.50078033720272,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.701488158033,-33.50045557521478,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70037320512004,-33.499625175304075,parking,25,
,,,,,,,,0,,,,commercial,,Cerrillos,-70.70075416369144,-33.500948006552804,commercial,10,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70068023438604,-33.50087128114557,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.6996803727078,-33.484093757950234,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70968363797725,-33.488964008959385,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.7092485154379,-33.489153702216534,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70966847591636,-33.48954512186164,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.71729382136765,-33.50475073737985,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70432910652207,-33.49818605549492,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.69619638128027,-33.489104378930115,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.6989364281313,-33.49166675855987,parking,25,
,,,,,,,,0,Boulevard,,,commercial,,Cerrillos,-70.69372318134089,-33.4848687888486,commercial,10,
,,,,,,,,0,,parking,,,,Cerrillos,-70.69020875097489,-33.48596702260766,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.6897406968364,-33.48468692234239,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.69738126077496,-33.48574342987766,parking,25,
,,,,,,,,0,,parking,,,,Cerrillos,-70.70268760605451,-33.49916700024981,parking,25,
