electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,dpc_Pcap,dpc_Zmax,dpc_Z_inicial,distancia_m,demand_estimated
,,,,,,,,0,Clínica Dávila Vespucio,hospital,,,,La Florida,-70.59665038996451,-33.51881326936829,hospital,6,25,0,,200
,,,,,,,,0,Clínica Dávila Vespucio,hospital,,,,La Florida,-70.59665038996451,-33.51881326936829,hospital,6,25,0,,200
,,,,,,,,0,Petrobras,fuel,,,,La Florida,-70.6098387697611,-33.53676566104278,fuel,10,20,0,,280
,,,,,,,,0,Copec,fuel,,,,La Florida,-70.60887467157538,-33.53715735818769,fuel,10,20,0,,280
,,,,,,,,0,,,,retail,,La Florida,-70.59299565437058,-33.53637449226717,retail,6,12,0,,120
,,,,,,,,0,Easy,,doityourself,retail,,La Florida,-70.57033441338832,-33.54640310310816,doityourself,13,10,0,,100
,,,,,,,,0,,parking,,,,La Florida,-70.58694387322566,-33.55360031001497,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.58845048978998,-33.511194960391144,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.58404157417324,-33.51692371374561,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.58971927597173,-33.51632037120895,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.58832268167122,-33.51616636355919,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.58832432790243,-33.51632168462537,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.6057540000038,-33.54652440003789,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.60485004999431,-33.5125142000184,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.60509033569268,-33.512557899959056,parking,25,30,0,,260
,,,,,,,,0,Shell,fuel,,,,La Florida,-70.5904482380617,-33.522062533856364,fuel,10,20,0,,280
,,,,,,,,0,Ahorra Food Depot,,supermarket,yes,,La Florida,-70.59993802142641,-33.521544882213234,supermarket,10,18,0,,300
,,,,,,,,0,Shell,fuel,,,,La Florida,-70.57579246639611,-33.56181722790223,fuel,10,20,0,,280
,,,,,,,,0,Copec,fuel,,,,La Florida,-70.60225407475069,-33.553668732519434,fuel,10,20,0,,280
,,,,,,,,0,,parking,,,,La Florida,-70.58506744385855,-33.54068998134965,parking,25,30,0,,260
,,,,,,,,0,Petrobras,fuel,,,,La Florida,-70.58843715058312,-33.546832229718035,fuel,10,20,0,,280
,,,,,,,,0,Copec,fuel,,,,La Florida,-70.59538889749385,-33.53080003526645,fuel,10,20,0,,280
,,,,,,,,0,,,,commercial,,La Florida,-70.57114183090788,-33.53513012253238,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.57065562248715,-33.53520592578881,commercial,10,15,0,,140
,,,,,,,,0,Tottus,,supermarket,yes,,La Florida,-70.58689401222475,-33.55922926458744,supermarket,10,18,0,,300
,,,,,,,,0,,fuel,,roof,,La Florida,-70.59965404662253,-33.52309483491354,fuel,10,20,0,,280
,,,,,,,,0,,,,commercial,,La Florida,-70.59934973719564,-33.522696983481545,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59953752637713,-33.52251134425925,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59960341103958,-33.5227155790157,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59984266651492,-33.522708980265584,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59977110435518,-33.52235269329088,commercial,10,15,0,,140
