electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m,Zmax,Z_inicial
,,,,,,,,0,,,,commercial,,San Joaquín,-70.62569263521928,-33.47595445360132,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.62404855433113,-33.48305407934091,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.6320275381982,-33.47430645230727,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63220639552294,-33.47430884306789,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63209737350223,-33.4739340198471,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63113834410201,-33.48028641362702,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63121480781408,-33.48019945032834,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63128811191133,-33.48002107750803,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63143640597315,-33.47900729948765,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63166590569598,-33.4790366739864,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63147758158395,-33.479777602132565,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63180435057953,-33.47977583161662,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63207152524915,-33.479613505336204,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.63176507351825,-33.47849574711388,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Joaquín,-70.6319077089826,-33.47849405274962,commercial,10,,15,0
,,,,,,,,0,Aramco,fuel,,,,San Joaquín,-70.641648617543,-33.476916902770824,fuel,10,,20,0
,,,,,,,,0,,parking,,,,San Joaquín,-70.62898987736219,-33.47472691533395,parking,25,,30,0
,,,,,,,,0,Universidad de Talca Campus Santiago,university,,,,San Joaquín,-70.62592776646663,-33.47269497399152,university,10,,35,0
,,,,,,,,0,,parking,,,,San Joaquín,-70.62400304018719,-33.47299282153151,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Joaquín,-70.6213265026506,-33.4839769391404,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Joaquín,-70.62352539713454,-33.484103211130744,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Joaquín,-70.62212989322727,-33.47974037075517,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Joaquín,-70.62169730677115,-33.481360466482016,parking,25,,30,0
