electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m,Zmax,Z_inicial
,,,,,,,,0,,,,commercial,,San Miguel,-70.65286081563666,-33.495438070050966,commercial,10,,15,0
,,,,,,,,0,,car_wash,,yes,,San Miguel,-70.65320684640733,-33.4959454949147,car_wash,2,,10,0
,,,,,,,,0,,,,commercial,,San Miguel,-70.65384469556015,-33.49885860015854,commercial,10,,15,0
,,,,,,,,0,,,,retail,,San Miguel,-70.65501527701812,-33.50271823631374,retail,6,,12,0
,,,,,,,,0,,,,retail,,San Miguel,-70.65709439991055,-33.5088250000141,retail,6,,12,0
,,,,,,,,0,,,,retail,,San Miguel,-70.65693521321661,-33.50986700212608,retail,6,,12,0
,,,,,,,,0,,,,retail,,San Miguel,-70.65731796246324,-33.51005520612131,retail,6,,12,0
,,,,,,,,0,Ahorra Food Depot,,supermarket,commercial,,San Miguel,-70.6582817746048,-33.51326950805974,supermarket,10,,18,0
,,,,,,,,0,Universidad Tecnológica Metropolitana,university,,yes,,San Miguel,-70.65062835288931,-33.49032606267592,university,10,,35,0
,,,,,,,,0,Universidad de Valparaíso Campus Santiago,university,,,,San Miguel,-70.65109648197883,-33.492161894539166,university,10,,35,0
,,,,,,,,0,,,,commercial,,San Miguel,-70.66401086030723,-33.51083350194331,commercial,10,,15,0
,,,,,,,,0,Ekono,,supermarket,yes,,San Miguel,-70.66464009991476,-33.512390099984195,supermarket,10,,18,0
,,,,,,,,0,Petrobras,fuel,,roof,,San Miguel,-70.63759870698131,-33.51330152178773,fuel,10,,20,0
,,,,,,,,0,,,,commercial,,San Miguel,-70.66242585006731,-33.501681400079825,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Miguel,-70.6436738410618,-33.50625272733595,commercial,10,,15,0
,,,,,,,,0,Copec,fuel,,roof,,San Miguel,-70.64596179049131,-33.51689437834072,fuel,10,,20,0
,,,,,,,,0,,,,commercial,,San Miguel,-70.63843978469504,-33.50965363253953,commercial,10,,15,0
,,,,,,,,0,El Cafetero,car_wash,,yes,,San Miguel,-70.65540937259281,-33.497936460771605,car_wash,2,,10,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65038170952853,-33.481162782184384,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65427122009059,-33.48304678548421,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.64689094800579,-33.48903454965013,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.64684265008779,-33.48870985015374,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.64700191945958,-33.48931749854151,parking,25,,30,0
,,,,,,,,0,Edificio Llano Subercaseaux,,,office,,San Miguel,-70.6522321273406,-33.490550772523505,office,8,,14,0
,,,,,,,,0,,parking,,,,San Miguel,-70.64230024997644,-33.50369840001793,parking,25,,30,0
,,,,,,,,0,Shell,fuel,,yes,,San Miguel,-70.65358240000026,-33.477148250008625,fuel,10,,20,0
,,,,,,,,0,Locales comerciales,,,retail,,San Miguel,-70.64513834411646,-33.50529804738234,retail,6,,12,0
,,,,,,,,0,,,,office,,San Miguel,-70.65171730499789,-33.488822493666206,office,8,,14,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65467002428119,-33.50667251508376,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.6602650303547,-33.48944931494587,parking,25,,30,0
,,,,,,,,0,Universidad Autónoma de Chile,university,,,,San Miguel,-70.64965520904343,-33.480415817142486,university,10,,35,0
,,,,,,,,0,Almacén y Panadería Bianca,,convenience,commercial,,San Miguel,-70.6498146499846,-33.510559049992885,convenience,13,,10,0
,,,,,,,,0,Aramco,fuel,,,,San Miguel,-70.6531357857402,-33.496105529302675,fuel,10,,20,0
,,,,,,,,0,Shell,fuel,,,,San Miguel,-70.64089951353638,-33.49017206108329,fuel,10,,20,0
,,,,,,,,0,Hospital de Enfermedades Infecciosas Lucio Córdova,hospital,,,,San Miguel,-70.64529682136359,-33.485240520284016,hospital,6,,25,0
,,,,,,,,0,Hospital de Niños Doctor Exequiel González Cortés,hospital,,,,San Miguel,-70.64812783118938,-33.48485377459627,hospital,6,,25,0
,,,,,,,,0,,university,,,,San Miguel,-70.64818495008228,-33.48340574528599,university,10,,35,0
,,,,,,,,0,,parking,,,,San Miguel,-70.64165100016137,-33.486503700210584,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.6420757424773,-33.48639314634183,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65339052240012,-33.490752854647525,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65289596857797,-33.49052135264021,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65093440179099,-33.491069772537244,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65629744985844,-33.48613854995518,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65367679120425,-33.48926019519351,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.65255905430467,-33.49048669285975,parking,25,,30,0
,,,,,,,,0,Autoplanet,parking,,,,San Miguel,-70.64446213398486,-33.476777448537455,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.64341390843472,-33.47688916575337,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.6541910921191,-33.49948915891513,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Miguel,-70.66057147224443,-33.490022732730324,parking,25,,30,0
