electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m,Zmax,Z_inicial
,,,,,,,,0,Aramco,fuel,,,,San Bernardo,-70.6828971,-33.604474100000004,fuel,10,,20,0
,,,,,,,,0,Aprisa,fuel,,,,San Bernardo,-70.7041969,-33.60853389999999,fuel,10,,20,0
,,,,,,,,0,Aramco,fuel,,,,San Bernardo,-70.7029037,-33.59048680000001,fuel,10,,20,0
,,,,,,,,0,Copec,fuel,,,,San Bernardo,-70.6787447,-33.639736600000006,fuel,10,,20,0
,,,,,,,,0,Shell,fuel,,,,San Bernardo,-70.7267299,-33.6829934,fuel,10,,20,0
,,,,,,,,0,Shell,fuel,,,,San Bernardo,-70.7138819,-33.58018229999999,fuel,10,,20,0
,,,,,,,,0,Copec,fuel,,,,San Bernardo,-70.7140106,-33.6327907,fuel,10,,20,0
,,,,,,,,0,Shell,fuel,,,,San Bernardo,-70.7258982,-33.685916000000006,fuel,10,,20,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.7152567,-33.589216,parking,25,,30,0
,,,,,,,,0,Copec,fuel,,,,San Bernardo,-70.70241,-33.5330376,fuel,10,,20,0
,,,,,,,,0,Shell,fuel,,,,San Bernardo,-70.7042581,-33.5325435,fuel,10,,20,0
,,,,,,,,0,AIEP San Bernardo,university,,,,San Bernardo,-70.7073125,-33.5956596,university,10,,35,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.721565,-33.6282538,parking,25,,30,0
,,,,,,,,0,JLC,fuel,,,,San Bernardo,-70.6994087,-33.5343433,fuel,10,,20,0
,,,,,,,,0,Shell,fuel,,,,San Bernardo,-70.7165453,-33.6142239,fuel,10,,20,0
,,,,,,,,0,Shell,fuel,,,,San Bernardo,-70.697286,-33.61236629999999,fuel,10,,20,0
,,,,,,,,0,Temob,charging_station,,,,San Bernardo,-70.7077351,-33.5956321,charging_station,30,,40,0
,,,,,,,,0,Copec,fuel,,,,San Bernardo,-70.6998284,-33.5871226,fuel,10,,20,0
,,,,,,,,0,Copec Voltex,charging_station,,,,San Bernardo,-70.7141404,-33.63301770000001,charging_station,30,,40,0
,,,,,,,,0,Enel X,charging_station,,,,San Bernardo,-70.7078474,-33.6375371,charging_station,30,,40,0
,,,,,,,,0,Copec Voltex,charging_station,,,,San Bernardo,-70.7088445,-33.5403067,charging_station,30,,40,0
,,,,,,,,0,Comercial Castro,,supermarket,,,San Bernardo,-70.7111591,-33.6001886,supermarket,10,,18,0
,,,,,,,,0,Copec,fuel,,,,San Bernardo,-70.7089104,-33.5398834,fuel,10,,20,0
,,,,,,,,0,Mallplaza Sur,,mall,yes,,San Bernardo,-70.70978325842624,-33.63222321729445,mall,20,,50,0
,,,,,,,,0,Estacionamiento Mall Plaza Sur,parking,,,,San Bernardo,-70.71035580149196,-33.63034397983929,parking,25,,30,0
,,,,,,,,0,Estacionamiento Mall Plaza Sur,parking,,,,San Bernardo,-70.70698383300797,-33.63319302863407,parking,25,,30,0
,,,,,,,,0,Estadio VULCO de San Bernardo,,,,stadium,San Bernardo,-70.69171373502417,-33.604827003694616,stadium,20,,60,0
,,,,,,,,0,Estadio Municipal San Bernardo,,,,stadium,San Bernardo,-70.68997127919584,-33.594565247248816,stadium,20,,60,0
,,,,,,,,0,Hospital El Pino,hospital,,,,San Bernardo,-70.67475398223385,-33.58474624616839,hospital,6,,25,0
,,,,,,,,0,Duoc UC (Sede San Bernardo),university,,,,San Bernardo,-70.7052854803232,-33.59879797587795,university,10,,35,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70491850050382,-33.595109552073275,commercial,10,,15,0
,,,,,,,,0,Locales Comerciales,,,commercial,,San Bernardo,-70.71277807902804,-33.55921240256819,commercial,10,,15,0
,,,,,,,,0,Terpel,fuel,,roof,,San Bernardo,-70.7117742788742,-33.56302460478814,fuel,10,,20,0
,,,,,,,,0,Tottus,,supermarket,yes,,San Bernardo,-70.69959259049485,-33.59442752334418,supermarket,10,,18,0
,,,,,,,,0,Santa Isabel,,supermarket,yes,,San Bernardo,-70.70583200788565,-33.60840484698958,supermarket,10,,18,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70873022242648,-33.598345764735576,commercial,10,,15,0
,,,,,,,,0,,,mall,yes,,San Bernardo,-70.70409154416846,-33.59032297484544,mall,20,,50,0
,,,,,,,,0,Rotiserías del Río,,supermarket,yes,,San Bernardo,-70.70524433383976,-33.5959909230136,supermarket,10,,18,0
,,,,,,,,0,Fruna,,supermarket,yes,,San Bernardo,-70.70458518466211,-33.59603051268196,supermarket,10,,18,0
,,,,,,,,0,Mall del Microempresario,,mall,yes,,San Bernardo,-70.70445677464473,-33.595613221901715,mall,20,,50,0
,,,,,,,,0,Portal Freire,,,commercial,,San Bernardo,-70.70477011458384,-33.59436143113155,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.7156185999472,-33.606016099973054,commercial,10,,15,0
,,,,,,,,0,Shell,fuel,,roof,,San Bernardo,-70.71420533172271,-33.60293059307745,fuel,10,,20,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70347150002864,-33.61667555008077,commercial,10,,15,0
,,,,,,,,0,Lider,,supermarket,yes,,San Bernardo,-70.69955381270297,-33.59783129390469,supermarket,10,,18,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70608925004409,-33.58501955008042,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70802870689296,-33.589420970260086,commercial,10,,15,0
,,,,,,,,0,Supermercado Andrade,,supermarket,yes,,San Bernardo,-70.70318994902293,-33.58737248974292,supermarket,10,,18,0
,,,,,,,,0,Almacén Pinina,,,commercial,,San Bernardo,-70.70492463173824,-33.57829501122989,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70642835000966,-33.612440250016334,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70418271963902,-33.60242979703878,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70463808904344,-33.603781063762725,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.71218051005695,-33.601091244728345,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.71200200476486,-33.60096920911347,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.71195398379083,-33.600893675825255,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.71168114408897,-33.600085133351925,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70816375003325,-33.58957785004461,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70682300631876,-33.59214177776318,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70612987327199,-33.59228611592638,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70599496977214,-33.592316938034465,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70246062648835,-33.593185478765285,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70226155001426,-33.59322765002933,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.6996558163655,-33.59381549460192,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.69891438145933,-33.59396572846251,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.7014179244374,-33.592491718336376,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70248553667389,-33.592277801220135,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.7028842869474,-33.59220932689908,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70413615010524,-33.59635515020284,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70291458584062,-33.593412367692814,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70150137083971,-33.59459313631987,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70464739570531,-33.60280861289984,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.7047721735441,-33.60313354339984,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70494478574035,-33.60373487602763,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.71284185558615,-33.60220506676773,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70679354999851,-33.58872625003432,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70469688865911,-33.602937638803674,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.7047312817005,-33.603027648513496,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.7095771000197,-33.59652205003236,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70794804823547,-33.59220241690024,commercial,10,,15,0
,,,,,,,,0,El Conquistador,,,commercial,,San Bernardo,-70.70621863065644,-33.592679565452386,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70512712984787,-33.59283497281388,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70505048378192,-33.59291040135704,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70490072814268,-33.59291441427291,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70434190222086,-33.59316777075643,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70169064987515,-33.59498334993657,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70183605213943,-33.59539285918851,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70197901087217,-33.5957901387505,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70189459998892,-33.59466595000103,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70199716780408,-33.59499079986185,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70222761639309,-33.59542019205397,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70258005602025,-33.59353322255239,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70158610332565,-33.593718212025124,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.69855317842506,-33.59291332942181,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.69979686288232,-33.59260231534302,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.69992657062801,-33.59257854455212,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70201652924361,-33.592047905692766,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70301038037077,-33.59187981183586,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70308436187398,-33.591852466913856,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70329737391252,-33.59181349925577,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70451932885703,-33.591539877686714,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70648437959186,-33.59106280418873,commercial,10,,15,0
,,,,,,,,0,,,,commercial,,San Bernardo,-70.70713715295925,-33.59087971904776,commercial,10,,15,0
,,,,,,,,0,,,,retail,,San Bernardo,-70.70926875257994,-33.633788278938106,retail,6,,12,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.68954438249628,-33.54767167161426,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.72720383444322,-33.619360050019594,parking,25,,30,0
,,,,,,,,0,Universidad Santo Tomás Campus Catemitus,university,,,,San Bernardo,-70.73610738544835,-33.61132247123489,university,10,,35,0
,,,,,,,,0,CintAzul,,,commercial,,San Bernardo,-70.7389468843866,-33.633120966249386,commercial,10,,15,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.70781146801866,-33.63402394780719,parking,25,,30,0
,,,,,,,,0,Shell,fuel,,roof,,San Bernardo,-70.69974619161103,-33.56997858929929,fuel,10,,20,0
,,,,,,,,0,Shell,fuel,,roof,,San Bernardo,-70.66849518633937,-33.64373130021931,fuel,10,,20,0
,,,,,,,,0,aCuenta,,supermarket,yes,,San Bernardo,-70.70338471628499,-33.609469591564384,supermarket,10,,18,0
,,,,,,,,0,Shell,fuel,,roof,,San Bernardo,-70.69733545008567,-33.58274310004777,fuel,10,,20,0
,,,,,,,,0,Energy,fuel,,roof,,San Bernardo,-70.68286663221977,-33.61599301356779,fuel,10,,20,0
,,,,,,,,0,Super10,,supermarket,yes,,San Bernardo,-70.69462365281711,-33.612207930978016,supermarket,10,,18,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.70004537008326,-33.60292293907008,parking,25,,30,0
,,,,,,,,0,Mayorista 10,,supermarket,yes,,San Bernardo,-70.69484500875218,-33.59422714287866,supermarket,10,,18,0
,,,,,,,,0,Edificio Administrativo,,,office,,San Bernardo,-70.71062548271313,-33.6483266729771,office,8,,14,0
,,,,,,,,0,Edificio de Oficinas Empresas Carozzi,,,office,,San Bernardo,-70.70895831629338,-33.64767814135088,office,8,,14,0
,,,,,,,,0,Shell,fuel,,,,San Bernardo,-70.69965650167926,-33.58612802921593,fuel,10,,20,0
,,,,,,,,0,Petrobras,fuel,,,,San Bernardo,-70.67849067272888,-33.58759452701156,fuel,10,,20,0
,,,,,,,,0,Mall Paseo San Bernardo,,mall,retail,,San Bernardo,-70.7072551213095,-33.59545807796973,mall,20,,50,0
,,,,,,,,0,Hospital Parroquial de San Bernardo,hospital,,,,San Bernardo,-70.69678797091278,-33.59237628376026,hospital,6,,25,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71614627093548,-33.62265278376854,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69994088318425,-33.58999560766172,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.70411861766296,-33.59018397709416,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69644434023944,-33.60647787137062,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.69904472099905,-33.59655288279329,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.71410776394718,-33.61854130645908,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.68269492610375,-33.629369246115225,parking,25,,30,0
,,,,,,,,0,,parking,,,,San Bernardo,-70.68263346363639,-33.62992464865158,parking,25,,30,0
