name,amenity,shop,building,leisure,comuna,lon,lat
Estacionamiento Paseo Los Dominicos,parking,,,,Las Condes,-70.5142234,-33.40199560000001
Lider Los Dominicos,parking,,,,Las Condes,-70.5160262,-33.4023098
Scotiabank,parking,,,,Las Condes,-70.5257914,-33.3765892
Clínica Las Condes,parking,,,,Las Condes,-70.5318252,-33.3846384
Clínica Las Condes,parking,,,,Las Condes,-70.5305543,-33.3839121
Estadio Palestino,parking,,,,Las Condes,-70.544469,-33.38902139999999
,parking,,,,Las Condes,-70.5449127,-33.3889579
Oxxo,parking,,,,Las Condes,-70.5768507,-33.42159319999999
Strip Center Americo Vespucio/Colón,parking,,,,Las Condes,-70.5783183,-33.423502
Jumbo,,supermarket,,,Las Condes,-70.5461228,-33.391757600000005
Lider,,supermarket,,,Las Condes,-70.4985883,-33.3903494
Ekono,,supermarket,,,Las Condes,-70.565783,-33.414302500000005
Santa Isabel,,supermarket,,,Las Condes,-70.5667827,-33.41094549999999
Parque Araucano,parking,,,,Las Condes,-70.5747254,-33.404255199999994
Parque Araucano,parking,,,,Las Condes,-70.5723793,-33.403313100000005
Clínica Las Condes,parking,,,,Las Condes,-70.5293889,-33.3850984
,parking,,,,Las Condes,-70.5843567,-33.424497599999995
,parking,,,,Las Condes,-70.5022528,-33.3688293
Copec,fuel,,,,Las Condes,-70.5539277,-33.4180065
Plaza Las Selvas,parking,,,,Las Condes,-70.55471550000001,-33.4006717
,parking,,,,Las Condes,-70.5465187,-33.39494800000001
Alto Las Condes,parking,,,,Las Condes,-70.5464571,-33.391837599999995
,car_wash,,,,Las Condes,-70.553958,-33.42368799999999
,parking,,,,Las Condes,-70.5834968,-33.429661
Lider,,supermarket,,,Las Condes,-70.5516298,-33.41841709999999
Estacionamiento Centro Comercial Rotonda Atenas,parking,,,,Las Condes,-70.5539044,-33.41740959999999
Estacionamiento Apumanque,parking,,,,Las Condes,-70.5669342,-33.41025429999999
Estacionamiento Apumanque,parking,,,,Las Condes,-70.5693735,-33.4097693
Santa Isabel,,supermarket,,,Las Condes,-70.5388252,-33.42345849999999
Mall Parque Arauco,parking,,,,Las Condes,-70.5776098,-33.40113900000001
Club Deportivo Ivan Zamorano,parking,,,,Las Condes,-70.53765,-33.429382999999994
Ciudad Deportiva Universidad San Sebastián,parking,,,,Las Condes,-70.5376216,-33.42806829999999
Ciudad Deportiva Universidad San Sebastián,parking,,,,Las Condes,-70.5369829,-33.4286844
,parking,,,,Las Condes,-70.504685,-33.3966706
,parking,,,,Las Condes,-70.5412257,-33.39075819999999
Club de Golf Los Leones,parking,,,,Las Condes,-70.5929975,-33.4116733
,parking,,,,Las Condes,-70.5412014,-33.428647100000006
Estacionamiento El Trovador,parking,,,,Las Condes,-70.5865845,-33.413659599999995
,parking,,,,Las Condes,-70.5739169,-33.410585800000014
Avenida Presidente Riesco,parking,,,,Las Condes,-70.5688497,-33.401679
Estacionamiento subterráneo,parking,,,,Las Condes,-70.5760293,-33.406844099999994
Estacionamiento Pagado EME Napoleon,parking,,,,Las Condes,-70.5973463,-33.4180572
Estacionamiento Pagado EME VItacura,parking,,,,Las Condes,-70.60424090000001,-33.4165035
Estacionamiento Pagado El Bosque Norte,parking,,,,Las Condes,-70.6006929,-33.41625629999999
Estacionamiento Helvecia,parking,,,,Las Condes,-70.6033833,-33.4146405
Marriott,parking,,,,Las Condes,-70.5743651,-33.3996901
,parking,,,,Las Condes,-70.540362,-33.41674739999999
,parking,,,,Las Condes,-70.5385381,-33.419288400000006
Parque Titanium,parking,,,,Las Condes,-70.6057614,-33.4128747
