name,amenity,shop,building,leisure,comuna,lon,lat
Estacionamiento Iglesia de los Santos de los Últimos Días,parking,,,,La Reina,-70.56686399999795,-33.451828300114556
Lipigas,fuel,,yes,,La Reina,-70.56264354999502,-33.462138950002654
Ekono,,supermarket,yes,,La Reina,-70.56023794998576,-33.46216404988983
,,,retail,,La Reina,-70.556116500009,-33.462393050113384
,,,retail,,La Reina,-70.56230841839849,-33.441351042912444
,,,commercial,,La Reina,-70.56446405093695,-33.44486637641736
,,,office,,La Reina,-70.54399195322733,-33.45055919868905
,,,office,,La Reina,-70.54401854210067,-33.45063915623479
Tu Lavado,car_wash,,roof,,La Reina,-70.54411214649681,-33.450628039309464
,,,office,,La Reina,-70.5439981794827,-33.45069373972979
Patio La Reina,,,retail,,La Reina,-70.54069511534682,-33.45207444027778
,,,retail,,La Reina,-70.54315238851346,-33.45148979169175
,,,retail,,La Reina,-70.55189544999921,-33.45153230000699
Comercial Plaza La Reina,,,retail,,La Reina,-70.53361742291845,-33.44008157527594
Lavamax,car_wash,,yes,,La Reina,-70.57398120000045,-33.43166070000238
,,,commercial,,La Reina,-70.57197039118115,-33.44344961926246
,,,retail,,La Reina,-70.57837462914716,-33.43165187561603
Aramco,fuel,,roof,,La Reina,-70.55209570000977,-33.46239074998679
Patio La Reina,parking,,,,La Reina,-70.54075288842935,-33.45180065982326
,parking,,,,La Reina,-70.57756830292405,-33.43156894826531
Estacionamiento Eladio,parking,,,,La Reina,-70.57525981034854,-33.432131478862374
,,,retail,,La Reina,-70.56605080000203,-33.43127034996928
,parking,,,,La Reina,-70.55483780711451,-33.4307321827879
,parking,,,,La Reina,-70.56119452040836,-33.452981837726846
Copec,fuel,,,,La Reina,-70.57397254090012,-33.431572216380296
Shell,fuel,,,,La Reina,-70.54398201614714,-33.45066958704069
,parking,,,,La Reina,-70.55784881787011,-33.4407371654809
,parking,,,,La Reina,-70.55758532317964,-33.4411393119237
,parking,,,,La Reina,-70.55615589841432,-33.44094982568229
,parking,,,,La Reina,-70.55570990006342,-33.44080414997914
,parking,,,,La Reina,-70.55566619045874,-33.44134610192495
,parking,,,,La Reina,-70.55525443072055,-33.44123172410981
,parking,,,,La Reina,-70.55683864197114,-33.441281477943804
,parking,,,,La Reina,-70.5481166621131,-33.43971360187907
