name,amenity,shop,building,leisure,comuna,lon,lat
Mall VIVO Los Trapenses,,mall,yes,,Lo Barnechea,-70.54023422746002,-33.356858446749726
Lider,,supermarket,yes,,Lo Barnechea,-70.512286954066,-33.36973641276923
Mall Portal La Dehesa,,mall,,,Lo Barnechea,-70.51552949203803,-33.35762676959355
Facultad de Medicina Universidad del Desarrollo,university,,,,Lo Barnechea,-70.51625703084179,-33.37154652071454
,,,retail,,Lo Barnechea,-70.52130639886943,-33.353658767014046
Estacionamiento Portal de La Dehesa,parking,,,,Lo Barnechea,-70.51662676079798,-33.35754924708267
Estacionamiento Portal de La Dehesa,parking,,,,Lo Barnechea,-70.5158040731938,-33.35910492379697
,,mall,yes,,Lo Barnechea,-70.51508131429873,-33.36083962863299
Espacio Urbano La Dehesa,,mall,yes,,Lo Barnechea,-70.52074441574428,-33.352303595318936
,,,retail,,Lo Barnechea,-70.49451170296193,-33.36435862613507
,parking,,,,Lo Barnechea,-70.4305461559873,-33.3649505386799
,parking,,,,Lo Barnechea,-70.49464540551081,-33.362108134114145
Club de Golf La Dehesa,parking,,,,Lo Barnechea,-70.51620027257634,-33.3478892909975
,parking,,,,Lo Barnechea,-70.25268372475593,-33.35657970541647
El Parador,,,commercial,,Lo Barnechea,-70.29173972329266,-33.34935113864579
Clean 21 Lavado de Autos,car_wash,,yes,,Lo Barnechea,-70.52459807101266,-33.353305139456005
Itaú,bank,,retail,,Lo Barnechea,-70.5228130887915,-33.35310376707584
,,,retail,,Lo Barnechea,-70.51079083950715,-33.351097849769936
,,,retail,,Lo Barnechea,-70.5105371227834,-33.35105268155315
Banco de Chile,bank,,retail,,Lo Barnechea,-70.5373114061303,-33.35525768805026
Las Pataguas Paseo,,,retail,,Lo Barnechea,-70.53724827574649,-33.35488674293628
Mall Paseo Los Trapenses,,mall,yes,,Lo Barnechea,-70.54454829756787,-33.3434290652381
,,,retail,,Lo Barnechea,-70.53809854381088,-33.355234931533644
,,,retail,,Lo Barnechea,-70.53789725006399,-33.354905450026386
,,,retail,,Lo Barnechea,-70.53769729120462,-33.355272950209425
,,,retail,,Lo Barnechea,-70.54336610008657,-33.3596394275469
,,,retail,,Lo Barnechea,-70.5324895999912,-33.35524875006377
Torre 3,,,commercial,,Lo Barnechea,-70.53685738292155,-33.355899756315225
Shell,fuel,,roof,,Lo Barnechea,-70.51049386412278,-33.35630787433628
Petrobras,fuel,,yes,,Lo Barnechea,-70.51605667188973,-33.35984030151681
Lider Express,,supermarket,yes,,Lo Barnechea,-70.50614824792912,-33.3599595786313
Centro Comercial La Dehesa,,,retail,,Lo Barnechea,-70.51034111232431,-33.35332800399655
,parking,,,,Lo Barnechea,-70.2840540580977,-33.14733958203125
,parking,,,,Lo Barnechea,-70.28487083763522,-33.14725120059312
Ski Rentals LOCAL 1,,rental,commercial,,Lo Barnechea,-70.31018279620466,-33.35199687409478
,parking,,,,Lo Barnechea,-70.5054908160276,-33.3622082160519
,parking,,,,Lo Barnechea,-70.30929319279208,-33.35159981664197
,parking,,,,Lo Barnechea,-70.311026513728,-33.35220756789587
,parking,,,,Lo Barnechea,-70.30096987475855,-33.360700871611016
,parking,,,,Lo Barnechea,-70.29718514334463,-33.36068147554707
,parking,,,,Lo Barnechea,-70.29914461018824,-33.34939832198339
,parking,,,,Lo Barnechea,-70.29339500125465,-33.35037693956389
,parking,,,,Lo Barnechea,-70.2921830071178,-33.349256455118706
,parking,,,,Lo Barnechea,-70.28978447098652,-33.33675795203744
,parking,,,,Lo Barnechea,-70.29094833314575,-33.33608546538217
,parking,,,,Lo Barnechea,-70.29244439366957,-33.33588879093237
,parking,,,,Lo Barnechea,-70.291842603599,-33.33696222391081
,parking,,,,Lo Barnechea,-70.29323478929368,-33.33619152359108
,parking,,,,Lo Barnechea,-70.29378875949753,-33.33638347310229
,parking,,,,Lo Barnechea,-70.252801511593,-33.35764927707018
,parking,,,,Lo Barnechea,-70.2525011827798,-33.358569207675366
,parking,,,,Lo Barnechea,-70.2515645335083,-33.35805171844816
,parking,,,,Lo Barnechea,-70.24852377576588,-33.358459418909796
,parking,,,,Lo Barnechea,-70.24930385273954,-33.35828490004641
,parking,,,,Lo Barnechea,-70.24904945678269,-33.35744107494703
,parking,,,,Lo Barnechea,-70.24909377198618,-33.355399680509095
,parking,,,,Lo Barnechea,-70.53370213183634,-33.35051518357537
,parking,,,,Lo Barnechea,-70.54099046390675,-33.360777812881196
,parking,,,,Lo Barnechea,-70.52285451907956,-33.349818943339045
,parking,,,,Lo Barnechea,-70.53282266953637,-33.35987325996625
,parking,,,,Lo Barnechea,-70.51624908549508,-33.371904475817516
Club de Campo Colegio Medico,parking,,,,Lo Barnechea,-70.51908864144202,-33.350548352963884
,parking,,,,Lo Barnechea,-70.51939221196945,-33.35221161484851
Copec,fuel,,,,Lo Barnechea,-70.5191127740914,-33.35247550798334
,parking,,,,Lo Barnechea,-70.33282779142449,-33.33785935832318
Shell,fuel,,,,Lo Barnechea,-70.531704170332,-33.35506820351685
Aramco,fuel,,,,Lo Barnechea,-70.54562540236958,-33.342649176367196
Shell,fuel,,,,Lo Barnechea,-70.54346215642668,-33.34495813848128
Shell,fuel,,,,Lo Barnechea,-70.49845715576859,-33.36684887024591
Shell,fuel,,,,Lo Barnechea,-70.51873140146529,-33.32610484766969
Patio Andino,,mall,,,Lo Barnechea,-70.51736532165218,-33.325564025394534
,parking,,,,Lo Barnechea,-70.50818969646512,-33.352238100026646
,,,commercial,,Lo Barnechea,-70.51984313372336,-33.352114706651165
,parking,,,,Lo Barnechea,-70.52115399067618,-33.35406502239737
,parking,,,,Lo Barnechea,-70.5192267846351,-33.353277869145955
,parking,,,,Lo Barnechea,-70.51784533480594,-33.3698136004734
,parking,,,,Lo Barnechea,-70.51840736262179,-33.32571887905829
,parking,,,,Lo Barnechea,-70.51657905614772,-33.32560290665219
,parking,,,,Lo Barnechea,-70.51794645030937,-33.356957204265
,parking,,,,Lo Barnechea,-70.48542880018188,-33.36097484813816
,,,office,,Lo Barnechea,-70.51857114057077,-33.358137429195104
,,,office,,Lo Barnechea,-70.51784294336436,-33.35826048342185
,parking,,,,Lo Barnechea,-70.51325921157189,-33.357201164958056
,parking,,,,Lo Barnechea,-70.54489639349026,-33.34368910942831
,parking,,,,Lo Barnechea,-70.52385706472812,-33.35403456663608
Distrito Los Trapenses,,mall,yes,,Lo Barnechea,-70.54240464534604,-33.34728000923832
Más Center Pie Andino,,,commercial,,Lo Barnechea,-70.53823110031993,-33.324031321312674
,parking,,,,Lo Barnechea,-70.5225581182916,-33.35163987301288
,parking,,,,Lo Barnechea,-70.53505081864407,-33.35588775071069
