name,amenity,shop,building,leisure,comuna,lon,lat
Oficinas Vertical,,,office,,Vitacura,-70.55392289889276,-33.39128113441707
,,,commercial,,Vitacura,-70.58754209075718,-33.40405934779868
,,,retail,,Vitacura,-70.58779642108341,-33.40395107027065
,parking,,,,Vitacura,-70.55528737231514,-33.37678175616399
,parking,,,,Vitacura,-70.54923010075602,-33.375327520857454
,parking,,,,Vitacura,-70.54475767500915,-33.37630806571882
Aramco,fuel,,,,Vitacura,-70.58715423909247,-33.39896040872285
,parking,,,,Vitacura,-70.58932035938636,-33.39914940992213
,parking,,,,Vitacura,-70.59107500554899,-33.39966711990007
,parking,,,,Vitacura,-70.55941042212683,-33.36950437959302
,,,commercial,,Vitacura,-70.59454965136791,-33.39209576724
Edificio Kennedy Plaza,,,office,,Vitacura,-70.57648845250651,-33.399327131298314
Empanadas Argentinas,,bakery,retail,,Vitacura,-70.59312660109238,-33.402493253889794
,parking,,,,Vitacura,-70.57885985419999,-33.39107027435852
,parking,,,,Vitacura,-70.605858300083,-33.407655094173336
Petrobras,fuel,,,,Vitacura,-70.55147283574762,-33.384293289681715
,parking,,,,Vitacura,-70.54919671213563,-33.38826476535212
,parking,,,,Vitacura,-70.57249570521957,-33.38395982712087
,parking,,,,Vitacura,-70.564613182558,-33.39169402708771
,parking,,,,Vitacura,-70.57265725501058,-33.39553395294869
,parking,,,,Vitacura,-70.58002807825711,-33.3715777975677
,parking,,,,Vitacura,-70.58137746180967,-33.371704860459374
,parking,,,,Vitacura,-70.58049684827154,-33.37163041982661
,parking,,,,Vitacura,-70.58195219999659,-33.371756300040445
,parking,,,,Vitacura,-70.60074510775809,-33.393025446359054
,parking,,,,Vitacura,-70.6002191796936,-33.39345584825462
,parking,,,,Vitacura,-70.55216004331076,-33.38444203049052
Colegio Santa Úrsula,parking,,,,Vitacura,-70.59744187123003,-33.3942845697406
,parking,,,,Vitacura,-70.60050419670856,-33.39264886537526
,parking,,,,Vitacura,-70.58915508192067,-33.38463507975746
,parking,,,,Vitacura,-70.58912827678061,-33.38480925257456
Balthus,parking,,,,Vitacura,-70.58269743799164,-33.38248728458571
Estacionamiento Youtopia,parking,,,,Vitacura,-70.58487389337569,-33.38289863212831
,parking,,,,Vitacura,-70.52614650495107,-33.37583656491138
,parking,,,,Vitacura,-70.59384096555202,-33.38761312196243
,parking,,,,Vitacura,-70.59384096555202,-33.38761312196243
,parking,,,,Vitacura,-70.55126273036392,-33.37857122584391
,parking,,,,Vitacura,-70.54869147188685,-33.378214071272886
,parking,,,,Vitacura,-70.54944329414668,-33.378788306640466
,parking,,,,Vitacura,-70.54929010850255,-33.37927905136442
,parking,,,,Vitacura,-70.55206987164408,-33.37817861846395
Estacionamiento de la Clínica Alemana,parking,,,,Vitacura,-70.5728384120077,-33.39346626936687
,parking,,,,Vitacura,-70.60010297408355,-33.38666804041633
Saint George's College,parking,,,,Vitacura,-70.60072030144504,-33.38628563812961
Saint George's College,parking,,,,Vitacura,-70.59738305661529,-33.384590874696
,parking,,,,Vitacura,-70.58908784644959,-33.3790753983936
Tottus,,supermarket,yes,,Vitacura,-70.56537243268767,-33.38650139070699
,parking,,,,Vitacura,-70.57090753776367,-33.38064631935908
Copec,fuel,,,,Vitacura,-70.58937460137462,-33.39965010564468
,parking,,,,Vitacura,-70.56263514035976,-33.386852249597524
,,,office,,Vitacura,-70.59924258194208,-33.40494297839025
,parking,,,,Vitacura,-70.57659582853242,-33.392899293671995
,parking,,,,Vitacura,-70.57671876816909,-33.39298387135511
,parking,,,,Vitacura,-70.57719125998707,-33.393221572470225
,parking,,,,Vitacura,-70.57691619213546,-33.39311473352716
,parking,,,,Vitacura,-70.53378700244899,-33.37582466724271
Campus de Oficinas B,,,office,,Vitacura,-70.58579433446927,-33.38016318796552
Copec,fuel,,,,Vitacura,-70.53077590549132,-33.37987787390416
,,,office,,Vitacura,-70.52051825651235,-33.37337548453441
,,,retail,,Vitacura,-70.5207150364993,-33.37357753443945
Sala de Ventas Club de Campo Vitacura,,,retail,,Vitacura,-70.52132240339411,-33.3739017253734
,,,commercial,,Vitacura,-70.59581163790862,-33.404271953532266
,parking,,,,Vitacura,-70.56275680910336,-33.39172967626914
,parking,,,,Vitacura,-70.56971760333823,-33.39035447615212
,parking,,,,Vitacura,-70.56581627758742,-33.38720264287008
,parking,,,,Vitacura,-70.5701089723223,-33.38560012183022
,parking,,,,Vitacura,-70.5504265933539,-33.383319759600944
Unimarc,,supermarket,yes,,Vitacura,-70.55437145484252,-33.38420571136886
,parking,,,,Vitacura,-70.55384602464638,-33.384274945995685
,parking,,,,Vitacura,-70.56198578708656,-33.38121182814838
Casa Central INACAP,university,,,,Vitacura,-70.54068032558253,-33.38109438064507
,parking,,,,Vitacura,-70.58519821434709,-33.37992374437885
,,,office,,Vitacura,-70.59645649792672,-33.40206827188415
,,,office,,Vitacura,-70.59827395135736,-33.404311154891445
,,,commercial,,Vitacura,-70.5514777358837,-33.390420085791646
,,,commercial,,Vitacura,-70.5514777358837,-33.390420085791646
MEET,,,office,,Vitacura,-70.53173371138159,-33.380967739611926
,car_wash,,yes,,Vitacura,-70.57684237401706,-33.39385478027861
Shell,fuel,,,,Vitacura,-70.55982851689858,-33.38613018583075
Copec,fuel,,,,Vitacura,-70.57688105952748,-33.39369884232436
Copec,fuel,,,,Vitacura,-70.57055008260417,-33.389711319255966
,,,commercial,,Vitacura,-70.59827760084929,-33.4045248549774
,,,retail,,Vitacura,-70.59862095634026,-33.40576719646668
,,,office,,Vitacura,-70.59688830007732,-33.40521990003807
,parking,,,,Vitacura,-70.59696514724051,-33.40441989740333
,,,office,,Vitacura,-70.59518159259741,-33.40215166903396
Pausa Pasteur,,mall,yes,,Vitacura,-70.56977847675267,-33.38016988054574
,parking,,,,Vitacura,-70.53329964710092,-33.38269146606221
,parking,,,,Vitacura,-70.60054583697982,-33.40041088582734
