name,amenity,shop,building,leisure,comuna,lon,lat
Campus Creativo UNAB,university,,,,Recoleta,-70.63780034064678,-33.431662229691774
,parking,,,,Recoleta,-70.64716263474799,-33.42877919335929
Portal Recoleta,,mall,yes,,Recoleta,-70.64701472539521,-33.431525890239186
Comercial Centrecoleta,,mall,yes,,Recoleta,-70.64693483125691,-33.430837563941246
,parking,,,,Recoleta,-70.64629974768637,-33.430294691274405
China House Market,,supermarket,yes,,Recoleta,-70.64334570430258,-33.43156032675766
,parking,,,,Recoleta,-70.64335566378755,-33.43227903480894
,parking,,,,Recoleta,-70.64424038251659,-33.432776832191436
,parking,,,,Recoleta,-70.64312657815378,-33.432965480588045
,parking,,,,Recoleta,-70.64620764675009,-33.432390026400114
,parking,,,,Recoleta,-70.6456739560127,-33.431050068328055
Galería Antonia López de Bello,,mall,yes,,Recoleta,-70.64393854336147,-33.43137733264825
,parking,,,,Recoleta,-70.64643651381189,-33.43003481848042
Mall Paseo Santa Filomena,,mall,,,Recoleta,-70.64477120014435,-33.42926570467219
,parking,,,,Recoleta,-70.6476981236291,-33.42991670864573
Parque Dominica,,shopping_centre,retail,,Recoleta,-70.6416837695148,-33.42613597407156
,parking,,,,Recoleta,-70.64163567486045,-33.426290211747556
,parking,,yes,,Recoleta,-70.6410685321718,-33.43313917228591
,parking,,,,Recoleta,-70.63737753084901,-33.43169650644818
,parking,,,,Recoleta,-70.63381237803962,-33.40784052271782
,parking,,,,Recoleta,-70.64111021506749,-33.413666753795674
,parking,,,,Recoleta,-70.63912370283562,-33.43391459572999
,parking,,,,Recoleta,-70.63922628234357,-33.43372948745973
,parking,,,,Recoleta,-70.63952661876961,-33.434159811540646
,parking,,,,Recoleta,-70.64230037218718,-33.430435730381184
,parking,,,,Recoleta,-70.64058307832921,-33.43007513692883
Ahorra Food Depot,,supermarket,yes,,Recoleta,-70.62586130465672,-33.39519128621539
Santa Isabel,,supermarket,industrial,,Recoleta,-70.64390278949209,-33.402364746285244
,parking,,,,Recoleta,-70.64206474819883,-33.393510662619164
