name,amenity,shop,building,leisure,comuna,lon,lat
Shell,fuel,,,,Ñuñoa,-70.6048863,-33.450172699999996
Universidad De Chile (Campus Juan Gómez Millas),university,,,,Ñuñoa,-70.59517881576967,-33.4679938641373
Universidad De Chile (Campus Juan Gómez Millas),university,,,,Ñuñoa,-70.59517881576967,-33.4679938641373
Universidad Metropolitana de Ciencias de la Educación (Departamento de Educación Física),university,,,,Ñuñoa,-70.60308795729003,-33.46711641197239
Estadio Nacional Julio Martínez Prádanos,,,,stadium,Ñuñoa,-70.61064048738909,-33.464470711207426
Court Central Anita Lizana,,,,stadium,Ñuñoa,-70.61230741908462,-33.46288484022572
Unimarc,,supermarket,yes,,Ñuñoa,-70.59809093951424,-33.448392579977806
Lider,,supermarket,commercial,,Ñuñoa,-70.60080340650612,-33.45311643503933
Edificio Century,,,office,,Ñuñoa,-70.60163172389423,-33.45493012091119
Banco Santander,bank,,commercial,,Ñuñoa,-70.5924432172885,-33.45558192940993
,,,retail,,Ñuñoa,-70.59289758530474,-33.45578439108998
,,,commercial,,Ñuñoa,-70.603579587617,-33.46277504494811
,,,commercial,,Ñuñoa,-70.58187226069961,-33.45495326298352
Mall Portal Ñuñoa,,mall,yes,,Ñuñoa,-70.59732750469038,-33.46533172928247
Unimarc,,supermarket,supermarket,,Ñuñoa,-70.5831326500688,-33.45426149994093
Banco Estado,parking,,,,Ñuñoa,-70.57297771887367,-33.452821562357805
Banco de Chile,parking,,,,Ñuñoa,-70.57273945230085,-33.45284333186805
Lider,,supermarket,yes,,Ñuñoa,-70.57544307965105,-33.463382596742065
Lider,parking,,,,Ñuñoa,-70.57470582140539,-33.463009191551855
,parking,,,,Ñuñoa,-70.57431852232384,-33.46209263706116
,parking,,,,Ñuñoa,-70.57448021556193,-33.4627541323024
,car_wash,,yes,,Ñuñoa,-70.57500742308319,-33.45399359547799
,parking,,,,Ñuñoa,-70.59935079018621,-33.46539992045977
,parking,,,,Ñuñoa,-70.59570806675036,-33.462936566380975
Universidad Metropolitana de Ciencias de la Educación,university,,,,Ñuñoa,-70.59678060583641,-33.46204210268158
Universidad Metropolitana de Ciencias de la Educación,university,,,,Ñuñoa,-70.59678060583641,-33.46204210268158
Comité Olímpico de Chile,parking,,,,Ñuñoa,-70.58110606315172,-33.465965412797814
Unimarc,,supermarket,yes,,Ñuñoa,-70.625853731534,-33.45551543429281
Lider Express,,supermarket,yes,,Ñuñoa,-70.62699500611014,-33.4558514892188
Velódromo Sergio Tormen Méndez,,,,stadium,Ñuñoa,-70.60762752853404,-33.469126706866405
,,,commercial,,Ñuñoa,-70.58046128457447,-33.44797834375613
Como en Lima,restaurant,,commercial,,Ñuñoa,-70.59301484630299,-33.454560842846035
,,,commercial,,Ñuñoa,-70.59619626732963,-33.455317463040515
Lider,parking,,,,Ñuñoa,-70.60037484505357,-33.453827029885545
,parking,,,,Ñuñoa,-70.59907145003002,-33.45419727774886
,parking,,,,Ñuñoa,-70.60590149435265,-33.453551559315805
,,,commercial,,Ñuñoa,-70.5984701427932,-33.455114608232144
Caja Los Andes,bank,,commercial,,Ñuñoa,-70.59983129523604,-33.454353964558976
,,,retail,,Ñuñoa,-70.59961256139584,-33.454495905341346
Centro Comercial Caracoles Irarrázaval,,,commercial,,Ñuñoa,-70.599141407452,-33.454453902847845
,parking,,,,Ñuñoa,-70.60700556604598,-33.46373109689252
Estacionamiento Gimnasio Polideportivo,parking,,,,Ñuñoa,-70.60721894695784,-33.46679544879467
Piamonte División Usados,,car,commercial,,Ñuñoa,-70.5955725604239,-33.45540395359508
,parking,,,,Ñuñoa,-70.59725044217093,-33.45693708818388
,,,commercial,,Ñuñoa,-70.59276221018531,-33.45509257920099
,parking,,,,Ñuñoa,-70.58051190028702,-33.448123380215925
,,,retail,,Ñuñoa,-70.58233898192036,-33.434420377670115
,parking,,,,Ñuñoa,-70.60024522752519,-33.44900248309384
,,,commercial,,Ñuñoa,-70.57882245000387,-33.44190130000494
,parking,,,,Ñuñoa,-70.58132584016134,-33.441474528655824
Hamburgo,parking,,,,Ñuñoa,-70.57777792305936,-33.44205635680207
,parking,,,,Ñuñoa,-70.57960904997994,-33.43991029997318
,,,commercial,,Ñuñoa,-70.59723578284442,-33.455411256433386
Proboca,restaurant,,commercial,,Ñuñoa,-70.59339015453838,-33.45364800421578
,parking,,,,Ñuñoa,-70.60376819037408,-33.46558673583579
Banco de Chile,parking,,,,Ñuñoa,-70.5991641711031,-33.45530460746335
,parking,,,,Ñuñoa,-70.5826642309925,-33.458347902705704
,parking,,,,Ñuñoa,-70.59243288267389,-33.45390833812984
,parking,,,,Ñuñoa,-70.58080149027188,-33.45720748238451
,parking,,,,Ñuñoa,-70.58256502036011,-33.45548776000542
,parking,,,,Ñuñoa,-70.58091144168084,-33.45812120180623
,parking,,,,Ñuñoa,-70.58356464971044,-33.45696814978667
,parking,,,,Ñuñoa,-70.58263274503128,-33.45749679213648
,parking,,,,Ñuñoa,-70.5825062580584,-33.456546592944356
,parking,,,,Ñuñoa,-70.58068991085308,-33.456297318698276
,,,commercial,,Ñuñoa,-70.58091817672901,-33.448766678303045
,,,commercial,,Ñuñoa,-70.58102295083681,-33.448477398956015
,parking,,,,Ñuñoa,-70.58054482336924,-33.44852673527984
,parking,,,,Ñuñoa,-70.58079510473372,-33.448773438241055
,parking,,,,Ñuñoa,-70.5975807412348,-33.46041529859772
,parking,,,,Ñuñoa,-70.59768627522917,-33.459451646438815
,parking,,,,Ñuñoa,-70.58305492795417,-33.45876738077798
Strip Center Irarrázaval,parking,,,,Ñuñoa,-70.57917782162521,-33.45475539155176
,,,commercial,,Ñuñoa,-70.59699017087178,-33.45523238475316
Banco de Chile,bank,,commercial,,Ñuñoa,-70.59924498470079,-33.455025479407595
,parking,,,,Ñuñoa,-70.58289004399929,-33.454185493822955
Aramco,fuel,,,,Ñuñoa,-70.59845272568366,-33.459344305103365
,,,commercial,,Ñuñoa,-70.59996745193884,-33.455774794362746
